"data[0].actor.id","data[0].actor.type","data[0].extensions[""com.instructure.canvas""].job_id","data[0].extensions[""com.instructure.canvas""].job_tag","data[0].extensions[""com.instructure.canvas""].version","data[0].eventtime","data[0].context","data[0].action","data[0].id","data[0].type","data[0].object.extensions[""com.instructure.canvas""].body","data[0].object.extensions[""com.instructure.canvas""].entity_id","data[0].object.name","data[0].object.id","data[0].object.type","data[0].edapp.id","data[0].edapp.type","dataversion","sensor","sendtime","data[0].session.id","data[0].session.type","data[0].referrer","data[0].extensions[""com.instructure.canvas""].hostname","data[0].extensions[""com.instructure.canvas""].client_ip","data[0].extensions[""com.instructure.canvas""].request_id","data[0].extensions[""com.instructure.canvas""].request_url","data[0].extensions[""com.instructure.canvas""].user_agent","data[0].object.extensions[""com.instructure.canvas""].http_method","data[0].object.extensions[""com.instructure.canvas""].filename","data[0].object.extensions[""com.instructure.canvas""].asset_name","data[0].object.extensions[""com.instructure.canvas""].asset_type","data[0].object.extensions[""com.instructure.canvas""].display_name","data[0].object.extensions[""com.instructure.canvas""].context_account_id","data[0].group.extensions[""com.instructure.canvas""].context_type","data[0].group.extensions[""com.instructure.canvas""].entity_id","data[0].group.id","data[0].group.type","data[0].membership.organization.id","data[0].membership.organization.type","data[0].membership.roles[0]","data[0].membership.member.id","data[0].membership.member.type","data[0].membership.id","data[0].membership.type","data[0].actor.extensions[""com.instructure.canvas""].root_account_id","data[0].actor.extensions[""com.instructure.canvas""].user_login","data[0].actor.extensions[""com.instructure.canvas""].root_account_lti_guid","data[0].actor.extensions[""com.instructure.canvas""].entity_id","data[0].actor.extensions[""com.instructure.canvas""].root_account_uuid","data[0].object.extensions[""com.instructure.canvas""].url","data[0].object.extensions[""com.instructure.canvas""].domain","data[0].object.extensions[""com.instructure.canvas""].asset_subtype","subscription.owner_id","subscription.id","data[0].object.extensions[""com.instructure.canvas""].context_type","data[0].object.extensions[""com.instructure.canvas""].context_id","data[0].object.extensions[""com.instructure.canvas""].folder_id","data[0].object.datecreated","data[0].object.mediatype","data[0].object.extensions[""com.instructure.canvas""].workflow_state","data[0].object.description","data[0].object.datemodified","data[0].object.maxscore.numberstr","data[0].object.extensions[""com.instructure.canvas""].restricted_access","data[0].object.extensions[""com.instructure.canvas""].state_is_current","data[0].object.extensions[""com.instructure.canvas""].state","data[0].object.extensions[""com.instructure.canvas""].access_is_current","data[0].actor.extensions[""com.instructure.canvas""].user_sis_id","data[0].object.extensions[""com.instructure.canvas""].redirect_url","data[0].object.datetosubmit","data[0].actor.extensions[""com.instructure.canvas""].real_user_id","data[0].object.extensions[""com.instructure.canvas""].developer_key_id","data[0].membership.organization.suborganizationof.id","data[0].membership.organization.suborganizationof.type","data[0].object.extensions[""com.instructure.canvas""].course_id","data[0].object.extensions[""com.instructure.canvas""].course_section_id","data[0].object.extensions[""com.instructure.canvas""].user_id","data[0].object.extensions[""com.instructure.canvas""].user_name","data[0].object.extensions[""com.instructure.canvas""].type","data[0].object.extensions[""com.instructure.canvas""].limit_privileges_to_course_section","data[0].object.assignee.id","data[0].object.assignee.type","data[0].object.assignable.id","data[0].object.assignable.type","data[0].object.extensions[""com.instructure.canvas""].is_admin","data[0].object.creators[0].id","data[0].object.creators[0].type","data[0].object.body","data[0].generated.extensions[""com.instructure.canvas""].grade","data[0].generated.extensions[""com.instructure.canvas""].entity_id","data[0].generated.scoregiven.numberstr","data[0].generated.id","data[0].generated.type","data[0].generated.maxscore.numberstr","data[0].generated.attempt.extensions[""com.instructure.canvas""].grade","data[0].generated.attempt.id","data[0].generated.attempt.assignee.id","data[0].generated.attempt.assignee.type","data[0].generated.attempt.type","data[0].generated.attempt.assignable.id","data[0].generated.attempt.assignable.type","data[0].object.extensions[""com.instructure.canvas""].grade","data[0].object.extensions[""com.instructure.canvas""].is_announcement"
"urn:instructure:canvas:user:97140000000000031","Person",,,"1.0.0","2020-05-12T21:35:54.119Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:e01f2c23-b152-4187-8c2e-9d950607344b","NavigationEvent",,"97140000000000103",,"urn:instructure:canvas:discussion:97140000000000103","Thread","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:35:54.823Z","urn:instructure:canvas:session:2005271b172ba4519060d07d3c329ad2","Session","https://unicon.instructure.com/courses/392/discussion_topics/103","unicon.instructure.com","107.2.29.150","37429342-14ea-4205-93e2-c3b990d839be","https://unicon.instructure.com/api/v1/courses/392/discussion_topics/103/view?include_new_entries=1&include_enrollment_state=1&include_context_card_info=1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15","GET",,"Welcome to the Brown Test Data Course","discussion_topic",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000031","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000031","Membership","97140000000000001","brettreyes@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000031","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000031","Person",,,"1.0.0","2020-05-12T21:35:41.108Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:0807c4b1-5f93-482f-ad38-0fb829522d76","NavigationEvent",,"97140000000000392","home","urn:instructure:canvas:course:97140000000000392","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:35:41.782Z","urn:instructure:canvas:session:2005271b172ba4519060d07d3c329ad2","Session","https://unicon.instructure.com/?login_success=1","unicon.instructure.com","107.2.29.150","e5f62842-393e-4718-8aff-66ec990fdffe","https://unicon.instructure.com/courses/392","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15","GET",,"Brown Live Events Test","course",,,"Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000031","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000031","Membership","97140000000000001","brettreyes@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000031","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,"home",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000030","Person",,,"1.0.0","2020-05-12T21:34:20.369Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:d35e55e2-49b4-444e-8901-0f4cd2d960c6","NavigationEvent",,"97140000000000222","context_external_tool","urn:instructure:canvas:context_external_tool:97140000000000222","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:34:21.320Z","urn:instructure:canvas:session:a1ba1940fb624e7457d260d7c1dfb8db","Session","https://unicon.instructure.com/courses/392/modules","unicon.instructure.com","107.2.29.150","00e78208-47d0-46fa-ab38-990cf98a8745","https://unicon.instructure.com/courses/392/modules/items/6157","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15","GET",,"Assistments Tool","context_external_tool",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000030","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000030","Membership","97140000000000001","bobpino@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000030","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,"www.assistments.org",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000030","Person",,,"1.0.0","2020-05-12T21:31:35.107Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:4b3c102d-ddf1-4ada-a4b5-981187acf208","NavigationEvent",,"97140000000001201",,"urn:instructure:canvas:assignment:97140000000001201","AssignableDigitalResource","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:31:35.909Z","urn:instructure:canvas:session:a1ba1940fb624e7457d260d7c1dfb8db","Session","https://unicon.instructure.com/courses/392/assignments/1201","unicon.instructure.com","107.2.29.150","f422ec6d-53b4-4723-b946-f5f4fa89d4d1","https://unicon.instructure.com/courses/392/assignments/1201","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15","GET",,"test LTI assignment","assignment",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000030","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000030","Membership","97140000000000001","bobpino@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000030","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000030","Person",,,"1.0.0","2020-05-12T21:30:36.272Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:d6fcdeb1-2db2-4402-b7f7-18f3e35e7b36","NavigationEvent",,"97140000000000392","assignments","urn:instructure:canvas:course:97140000000000392","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:30:36.445Z","urn:instructure:canvas:session:a1ba1940fb624e7457d260d7c1dfb8db","Session","https://unicon.instructure.com/courses/392","unicon.instructure.com","107.2.29.150","19be1092-ef12-40ff-a965-ee37275853f9","https://unicon.instructure.com/courses/392/assignments","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15","GET",,"Brown Live Events Test","course",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000030","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000030","Membership","97140000000000001","bobpino@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000030","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,"assignments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000028","Person",,,"1.0.0","2020-05-12T21:29:32.170Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:9226210a-70b3-4d37-8f36-b143a0b969fc","NavigationEvent",,"97140000000000392","modules","urn:instructure:canvas:course:97140000000000392","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:29:33.318Z","urn:instructure:canvas:session:98211c0d10a4bf55bef8b90d696a961b","Session","https://unicon.instructure.com/courses/392/assignments/1201","unicon.instructure.com","107.2.29.150","4a0e9536-1182-49b3-81ac-9a0a284b6343","https://unicon.instructure.com/courses/392/modules","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15","GET",,"Brown Live Events Test","course",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000028","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000028","Membership","97140000000000001","taliaallen@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000028","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,"modules",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000028","Person",,,"1.0.0","2020-05-12T21:28:44.196Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:f48138e8-5dac-41c6-b496-94a0d11854aa","NavigationEvent",,"97140000000001201",,"urn:instructure:canvas:assignment:97140000000001201","AssignableDigitalResource","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:28:44.575Z","urn:instructure:canvas:session:98211c0d10a4bf55bef8b90d696a961b","Session","https://unicon.instructure.com/courses/392/assignments/1201","unicon.instructure.com","107.2.29.150","1f74f9da-4fff-4716-a37c-0d60a9030fd2","https://unicon.instructure.com/courses/392/assignments/1201","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15","GET",,"test LTI assignment","assignment",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000028","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000028","Membership","97140000000000001","taliaallen@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000028","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000028","Person",,,"1.0.0","2020-05-12T21:28:43.899Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:32fd4466-baf3-4265-9b73-2571d09af8d8","NavigationEvent",,"97140000000001201",,"urn:instructure:canvas:assignment:97140000000001201","AssignableDigitalResource","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:28:44.339Z","urn:instructure:canvas:session:98211c0d10a4bf55bef8b90d696a961b","Session","https://unicon.instructure.com/courses/392/assignments/1201","unicon.instructure.com","107.2.29.150","a66040c8-54e2-4eb9-8954-023d90533368","https://unicon.instructure.com/courses/392/assignments/1201/submissions","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15","POST",,"test LTI assignment","assignment",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000028","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000028","Membership","97140000000000001","taliaallen@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000028","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000029","Person",,,"1.0.0","2020-05-12T21:26:42.137Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:f2c41197-5404-4121-82b1-cc73d1e0825e","NavigationEvent",,"97140000000001201",,"urn:instructure:canvas:assignment:97140000000001201","AssignableDigitalResource","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:26:42.681Z","urn:instructure:canvas:session:19696b2c2fb1e1f37f62f5a9837fd388","Session","https://unicon.instructure.com/courses/392/assignments","unicon.instructure.com","107.2.29.150","3e5706ab-7d3c-4328-98d4-cc6f620bd4bc","https://unicon.instructure.com/courses/392/assignments/1201","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36","GET",,"test LTI assignment","assignment",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000029","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000029","Membership","97140000000000001","amygoodman@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000029","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000029","Person",,,"1.0.0","2020-05-12T21:26:32.599Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:d528b674-448f-4dae-85eb-964d7db2d74c","NavigationEvent",,"97140000000000392","assignments","urn:instructure:canvas:course:97140000000000392","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:26:32.829Z","urn:instructure:canvas:session:19696b2c2fb1e1f37f62f5a9837fd388","Session","https://unicon.instructure.com/courses/392/external_tools/221","unicon.instructure.com","107.2.29.150","53028a04-08bf-48c4-af38-64db0fcb8b1f","https://unicon.instructure.com/courses/392/assignments","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36","GET",,"Brown Live Events Test","course",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000029","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000029","Membership","97140000000000001","amygoodman@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000029","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,"assignments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000029","Person",,,"1.0.0","2020-05-12T21:22:23.185Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:b7d632fd-5dfb-4421-aca4-432106c8bfe6","NavigationEvent",,"97140000000000392","home","urn:instructure:canvas:course:97140000000000392","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:22:23.756Z","urn:instructure:canvas:session:19696b2c2fb1e1f37f62f5a9837fd388","Session","https://unicon.instructure.com/","unicon.instructure.com","107.2.29.150","24ff36d4-4400-425c-8f35-7ef7d6e90af3","https://unicon.instructure.com/courses/392","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36","GET",,"Brown Live Events Test","course",,,"Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Learner","urn:instructure:canvas:user:97140000000000029","Person","urn:instructure:canvas:course:97140000000000392:Learner:97140000000000029","Membership","97140000000000001","amygoodman@mailinator.com","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000029","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,"home",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000014","Person",,,"1.0.0","2020-05-12T21:11:24.417Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:40e6afc8-c51c-4c74-96c7-edf45537b35f","NavigationEvent",,"97140000000000392","modules","urn:instructure:canvas:course:97140000000000392","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:11:25.273Z","urn:instructure:canvas:session:30a28f8d82a5fa57f41f3dcfbd0b7911","Session","https://unicon.instructure.com/courses/392/assignments","unicon.instructure.com","107.2.29.150","d6077fbe-b306-4176-a718-092d32abe46c","https://unicon.instructure.com/courses/392/modules","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36","GET",,"Brown Live Events Test","course",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Instructor","urn:instructure:canvas:user:97140000000000014","Person","urn:instructure:canvas:course:97140000000000392:Instructor:97140000000000014","Membership","97140000000000001","smclaughlin@unicon.net","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000014","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,"modules",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000014","Person",,,"1.0.0","2020-05-12T21:11:00.487Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:2f727fe6-bf30-46f7-a6cf-70af5ba72949","NavigationEvent",,"97140000000000392","assignments","urn:instructure:canvas:course:97140000000000392","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:11:01.294Z","urn:instructure:canvas:session:30a28f8d82a5fa57f41f3dcfbd0b7911","Session","https://unicon.instructure.com/courses/392/users/28","unicon.instructure.com","107.2.29.150","ae1f8b0a-49e3-4a36-9662-7d5e4f939085","https://unicon.instructure.com/courses/392/assignments","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36","GET",,"Brown Live Events Test","course",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Instructor","urn:instructure:canvas:user:97140000000000014","Person","urn:instructure:canvas:course:97140000000000392:Instructor:97140000000000014","Membership","97140000000000001","smclaughlin@unicon.net","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000014","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,"assignments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000014","Person",,,"1.0.0","2020-05-12T21:10:04.593Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:de103eeb-7f14-40a7-a23a-f5729b29df8c","NavigationEvent",,"97140000000000913","enrollment","urn:instructure:canvas:enrollment:97140000000000913","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:10:05.533Z","urn:instructure:canvas:session:30a28f8d82a5fa57f41f3dcfbd0b7911","Session","https://unicon.instructure.com/courses/392/users","unicon.instructure.com","107.2.29.150","79e88c0c-7f1c-4c22-a5c2-f6a5609d1666","https://unicon.instructure.com/courses/392/users/28","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36","GET",,,"enrollment",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Instructor","urn:instructure:canvas:user:97140000000000014","Person","urn:instructure:canvas:course:97140000000000392:Instructor:97140000000000014","Membership","97140000000000001","smclaughlin@unicon.net","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000014","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"urn:instructure:canvas:user:97140000000000014","Person",,,"1.0.0","2020-05-12T21:08:54.097Z","http://purl.imsglobal.org/ctx/caliper/v1p1","NavigatedTo","urn:uuid:bdc4973f-3058-4172-b0ed-542a99e51f60","NavigationEvent",,"97140000000000392","roster","urn:instructure:canvas:course:97140000000000392","Entity","http://unicon.instructure.com/","SoftwareApplication","http://purl.imsglobal.org/ctx/caliper/v1p1","http://unicon.instructure.com/","2020-05-12T21:08:54.784Z","urn:instructure:canvas:session:30a28f8d82a5fa57f41f3dcfbd0b7911","Session","https://unicon.instructure.com/courses/392/users/30","unicon.instructure.com","107.2.29.150","26a9eed0-6316-4595-8648-615b0b516e0f","https://unicon.instructure.com/courses/392/users","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36","GET",,"Brown Live Events Test","course",,"97140000000000002","Course","97140000000000392","urn:instructure:canvas:course:97140000000000392","CourseOffering","urn:instructure:canvas:course:97140000000000392","CourseOffering","Instructor","urn:instructure:canvas:user:97140000000000014","Person","urn:instructure:canvas:course:97140000000000392:Instructor:97140000000000014","Membership","97140000000000001","smclaughlin@unicon.net","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2:canvas-lms","97140000000000014","pot28yNpDSZs1FvMQa42MiPWlROLQCAedzQX6Mc2",,,"roster",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
